edge_id,highway_type,hour_of_day,day_of_week,is_weekend,is_rush_hour,weather,target_speed_kmh
1436121373_1436132709_0,tertiary,5,5,1,0,Heavy Rain,21.87
11002608083_11002608085_0,residential,5,5,1,0,Heavy Rain,23.08
7457443825_7457443827_0,residential,5,5,1,0,Heavy Rain,22.55
12218940310_12218940320_0,residential,5,5,1,0,Heavy Rain,19.07
4512137248_4512137247_0,residential,5,5,1,0,Heavy Rain,23.71
12696251276_12696251274_0,residential,5,5,1,0,Heavy Rain,22.73
10091476930_10091476932_0,residential,5,5,1,0,Heavy Rain,20.31
6528219610_7616464991_0,residential,5,5,1,0,Heavy Rain,22.09
1390345459_5777299715_0,residential,5,5,1,0,Heavy Rain,21.3
5330659857_1572985981_0,residential,5,5,1,0,Heavy Rain,15.31
7298937202_7298937187_0,residential,5,5,1,0,Heavy Rain,21.77
1570476026_9620224879_0,residential,5,5,1,0,Heavy Rain,25.96
7346186552_3755982394_0,trunk,5,5,1,0,Heavy Rain,62.94
266273460_6141732621_0,residential,5,5,1,0,Heavy Rain,24.15
11434265765_11434265767_0,residential,5,5,1,0,Heavy Rain,22.11
11428503352_11428503350_0,residential,5,5,1,0,Heavy Rain,23.68
4415692803_599226654_0,residential,5,5,1,0,Heavy Rain,14.96
7410539346_5330660098_0,residential,5,5,1,0,Heavy Rain,21.22
12683936649_594599841_0,residential,5,5,1,0,Heavy Rain,23.71
1725212231_1562841496_0,residential,5,5,1,0,Heavy Rain,21.41
7424847027_7425711480_0,secondary,5,5,1,0,Heavy Rain,35.42
1371978498_1371978427_0,residential,5,5,1,0,Heavy Rain,22.9
10038829382_10038829384_0,residential,5,5,1,0,Heavy Rain,23.91
5613076546_12849291341_0,residential,5,5,1,0,Heavy Rain,26.54
10091358454_10091358455_0,residential,5,5,1,0,Heavy Rain,20.11
7424847025_7205878890_0,residential,5,5,1,0,Heavy Rain,26.83
9806032594_9806032593_0,residential,5,5,1,0,Heavy Rain,18.49
2230812773_2230812787_0,residential,5,5,1,0,Heavy Rain,20.0
1569042911_1569042927_0,residential,5,5,1,0,Heavy Rain,18.14
7109303389_4849257767_0,residential,5,5,1,0,Heavy Rain,21.17
12684404782_12684404775_0,residential,5,5,1,0,Heavy Rain,25.85
1572354109_6142604385_0,residential,5,5,1,0,Heavy Rain,19.21
7457797983_7457797982_0,residential,5,5,1,0,Heavy Rain,21.13
13063157321_13781493646_0,residential,5,5,1,0,Heavy Rain,24.37
7451455962_6904498475_0,residential,5,5,1,0,Heavy Rain,28.88
253447895_12999157122_0,residential,5,5,1,0,Heavy Rain,25.84
9192025779_7484804994_0,residential,5,5,1,0,Heavy Rain,24.08
6180436397_6180436400_0,residential,5,5,1,0,Heavy Rain,23.36
7398254491_7398254489_0,residential,5,5,1,0,Heavy Rain,25.72
329221724_324699562_0,tertiary,5,5,1,0,Heavy Rain,22.7
1414411432_12690241499_0,residential,5,5,1,0,Heavy Rain,18.69
7074192030_7349985356_0,trunk,5,5,1,0,Heavy Rain,60.78
13684089774_2327843895_0,residential,5,5,1,0,Heavy Rain,24.78
6141732621_266273460_0,residential,5,5,1,0,Heavy Rain,19.85
3198701808_736207248_0,tertiary,5,5,1,0,Heavy Rain,18.06
579293581_9806131278_0,tertiary,5,5,1,0,Heavy Rain,24.29
3304772337_3307192767_0,residential,5,5,1,0,Heavy Rain,17.22
7479219625_6144335817_0,residential,5,5,1,0,Heavy Rain,22.49
929965973_929965972_0,residential,5,5,1,0,Heavy Rain,23.18
1168427951_1507063409_0,tertiary,5,5,1,0,Heavy Rain,23.86
11437398956_11437398955_0,residential,5,5,1,0,Heavy Rain,17.09
7384904131_7384904133_0,residential,5,5,1,0,Heavy Rain,27.51
13806824635_13806824632_0,residential,5,5,1,0,Heavy Rain,22.56
599226800_599226793_0,residential,5,5,1,0,Heavy Rain,23.81
12672295010_12672295016_0,residential,5,5,1,0,Heavy Rain,20.06
7452889788_7452889787_0,residential,5,5,1,0,Heavy Rain,21.35
12690789765_12690789761_0,residential,5,5,1,0,Heavy Rain,22.22
1483255835_442437859_0,residential,5,5,1,0,Heavy Rain,21.08
1488368816_7436996397_0,residential,5,5,1,0,Heavy Rain,25.73
10172938610_10172938611_0,residential,5,5,1,0,Heavy Rain,22.73
7372604000_1573018445_0,residential,5,5,1,0,Heavy Rain,24.08
7465577051_7465577044_0,residential,5,5,1,0,Heavy Rain,19.76
1572575280_10017911697_0,residential,5,5,1,0,Heavy Rain,21.16
4476659398_1132528611_0,residential,5,5,1,0,Heavy Rain,24.96
7441776503_7441776491_0,residential,5,5,1,0,Heavy Rain,22.62
9805974813_2247601668_0,residential,5,5,1,0,Heavy Rain,22.73
7278686047_11385222671_0,residential,5,5,1,0,Heavy Rain,19.58
2281106710_2281106724_0,residential,5,5,1,0,Heavy Rain,28.25
7457720796_7457720793_0,tertiary,5,5,1,0,Heavy Rain,19.04
12551629149_10081060117_0,residential,5,5,1,0,Heavy Rain,18.18
11436653972_11031738367_0,residential,5,5,1,0,Heavy Rain,19.82
11028310396_10312430299_0,secondary,5,5,1,0,Heavy Rain,33.0
2247601516_9806040015_0,residential,5,5,1,0,Heavy Rain,22.03
11411983735_11411983736_0,residential,5,5,1,0,Heavy Rain,18.14
6143226984_1529101258_0,residential,5,5,1,0,Heavy Rain,25.49
7211391944_7211391945_0,residential,5,5,1,0,Heavy Rain,20.19
10216330003_10216330001_0,residential,5,5,1,0,Heavy Rain,25.11
10094873388_10094873389_0,residential,5,5,1,0,Heavy Rain,24.02
7109295049_7109295050_0,residential,5,5,1,0,Heavy Rain,24.78
7305615976_7308172674_0,residential,5,5,1,0,Heavy Rain,26.75
7433399739_7433399741_0,residential,5,5,1,0,Heavy Rain,15.68
7345511592_7345511601_0,residential,5,5,1,0,Heavy Rain,25.22
1446278440_1446278510_0,residential,5,5,1,0,Heavy Rain,22.51
3544504260_4973437417_0,residential,5,5,1,0,Heavy Rain,18.04
2632334940_9189214036_0,residential,5,5,1,0,Heavy Rain,19.76
599226377_599226501_0,residential,5,5,1,0,Heavy Rain,25.06
6462456529_1534837160_0,residential,5,5,1,0,Heavy Rain,20.37
341111270_4308356555_0,tertiary,5,5,1,0,Heavy Rain,22.6
7485457296_10091512917_0,residential,5,5,1,0,Heavy Rain,24.72
7465839878_6745591928_0,residential,5,5,1,0,Heavy Rain,21.9
3148645671_3148645670_0,residential,5,5,1,0,Heavy Rain,26.39
7485457305_7485457309_0,residential,5,5,1,0,Heavy Rain,22.24
2475311071_2475311077_0,residential,5,5,1,0,Heavy Rain,23.17
306614739_6178041421_0,residential,5,5,1,0,Heavy Rain,21.0
622363164_622363165_0,residential,5,5,1,0,Heavy Rain,21.05
11404803078_10092008135_0,residential,5,5,1,0,Heavy Rain,19.49
10081331104_11409295597_0,residential,5,5,1,0,Heavy Rain,25.63
582786146_2247664420_0,tertiary,5,5,1,0,Heavy Rain,23.11
3141473133_4462416977_0,residential,5,5,1,0,Heavy Rain,26.93
599226628_454087972_0,tertiary,5,5,1,0,Heavy Rain,21.57
440665968_355840153_0,residential,5,5,1,0,Heavy Rain,23.55
6195126534_5388808652_0,residential,5,5,1,0,Heavy Rain,20.99
616610503_616610501_0,tertiary,5,5,1,0,Heavy Rain,18.16
7429178529_7429178533_0,residential,5,5,1,0,Heavy Rain,25.04
3158788561_13410901899_0,residential,5,5,1,0,Heavy Rain,23.93
5283774924_1037976456_0,residential,5,5,1,0,Heavy Rain,21.5
10206651836_10206651837_0,residential,5,5,1,0,Heavy Rain,17.49
7384902381_7384904089_0,tertiary,5,5,1,0,Heavy Rain,22.25
2387385680_2406079712_0,tertiary,5,5,1,0,Heavy Rain,22.01
7457720687_1568933222_0,tertiary,5,5,1,0,Heavy Rain,22.25
1507063425_3516968836_0,residential,5,5,1,0,Heavy Rain,22.76
11434440420_11434440418_0,residential,5,5,1,0,Heavy Rain,28.45
7479631181_7479631182_0,residential,5,5,1,0,Heavy Rain,23.86
7482954930_1960748921_0,residential,5,5,1,0,Heavy Rain,21.84
7371767592_7371767590_0,residential,5,5,1,0,Heavy Rain,22.31
3451664122_3451664123_0,residential,5,5,1,0,Heavy Rain,24.56
13127372453_13127372452_0,residential,5,5,1,0,Heavy Rain,18.62
7372049012_7372049031_0,residential,5,5,1,0,Heavy Rain,25.77
13692405255_12603583504_0,secondary,5,5,1,0,Heavy Rain,39.94
7262757452_7262757453_0,residential,5,5,1,0,Heavy Rain,21.5
1966447381_1966447525_0,residential,5,5,1,0,Heavy Rain,24.64
1339413318_1500762338_0,residential,5,5,1,0,Heavy Rain,18.23
1368828999_1368829000_0,residential,5,5,1,0,Heavy Rain,20.47
10172877082_10172877081_0,residential,5,5,1,0,Heavy Rain,21.7
7284511948_7284511933_0,residential,5,5,1,0,Heavy Rain,26.6
6755671217_6755671201_0,residential,5,5,1,0,Heavy Rain,22.25
7278807669_7278978707_0,tertiary,5,5,1,0,Heavy Rain,24.49
7263330518_11007001662_0,tertiary,5,5,1,0,Heavy Rain,23.64
7362259383_7362259386_0,residential,5,5,1,0,Heavy Rain,26.77
11436618005_12216393909_0,residential,5,5,1,0,Heavy Rain,21.63
567262235_1570461282_0,tertiary,5,5,1,0,Heavy Rain,20.41
10266837400_13830106009_0,residential,5,5,1,0,Heavy Rain,24.07
10149588121_10149588122_0,residential,5,5,1,0,Heavy Rain,18.89
10092008174_1568948102_0,residential,5,5,1,0,Heavy Rain,20.17
1371807660_1371807606_0,residential,5,5,1,0,Heavy Rain,19.99
594600282_2251896408_0,residential,5,5,1,0,Heavy Rain,20.97
7258768907_7258768906_0,residential,5,5,1,0,Heavy Rain,19.5
11436567337_11436559436_0,residential,5,5,1,0,Heavy Rain,19.02
6518020170_9807806157_0,unclassified,5,5,1,0,Heavy Rain,23.95
13633615861_13633615863_0,residential,5,5,1,0,Heavy Rain,18.97
1384847772_1384847859_0,tertiary,5,5,1,0,Heavy Rain,25.69
3544504322_1570901614_0,residential,5,5,1,0,Heavy Rain,26.25
2034648226_2034648222_0,residential,5,5,1,0,Heavy Rain,19.09
1966447342_1966447500_0,primary,5,5,1,0,Heavy Rain,40.38
7457212172_2292076997_0,residential,5,5,1,0,Heavy Rain,20.37
7328379201_7328379200_0,residential,5,5,1,0,Heavy Rain,23.73
1533903388_1533928567_0,residential,5,5,1,0,Heavy Rain,25.24
7271139650_10072949233_0,secondary,5,5,1,0,Heavy Rain,35.87
1799352908_1799352898_0,residential,5,5,1,0,Heavy Rain,20.28
5283774930_5283774929_0,residential,5,5,1,0,Heavy Rain,26.42
7354402614_7354402612_0,residential,5,5,1,0,Heavy Rain,25.74
3544518991_2633816047_0,residential,5,5,1,0,Heavy Rain,18.74
766835929_766835928_0,residential,5,5,1,0,Heavy Rain,24.99
7312240663_7312240664_0,residential,5,5,1,0,Heavy Rain,20.95
13714500896_7484407877_0,residential,5,5,1,0,Heavy Rain,22.67
7465614228_7465614223_0,tertiary,5,5,1,0,Heavy Rain,21.24
1371807620_1371807561_0,residential,5,5,1,0,Heavy Rain,22.77
454087981_9192052252_0,residential,5,5,1,0,Heavy Rain,26.42
10149222057_1188748700_0,residential,5,5,1,0,Heavy Rain,22.78
7461560114_6746669993_0,residential,5,5,1,0,Heavy Rain,19.7
308662947_2225131719_0,tertiary,5,5,1,0,Heavy Rain,20.79
1338100189_10188119924_0,residential,5,5,1,0,Heavy Rain,23.08
12455405380_12455405381_0,residential,5,5,1,0,Heavy Rain,24.02
3157708810_3157708808_0,residential,5,5,1,0,Heavy Rain,22.79
1572977259_8498701481_0,residential,5,5,1,0,Heavy Rain,24.85
7262753609_7441929515_0,residential,5,5,1,0,Heavy Rain,21.48
7384904097_7384904096_0,residential,5,5,1,0,Heavy Rain,23.54
7377649338_7377649340_0,residential,5,5,1,0,Heavy Rain,22.0
2376774370_13740847682_0,residential,5,5,1,0,Heavy Rain,19.68
7211392268_7211392297_0,residential,5,5,1,0,Heavy Rain,20.84
582786056_7278978685_0,tertiary,5,5,1,0,Heavy Rain,23.96
1572565182_1572562097_0,residential,5,5,1,0,Heavy Rain,24.03
7138601955_7138601958_0,residential,5,5,1,0,Heavy Rain,27.8
263415852_266318626_0,tertiary,5,5,1,0,Heavy Rain,22.41
7175085314_7175085315_0,residential,5,5,1,0,Heavy Rain,22.11
4493835667_4493835670_0,residential,5,5,1,0,Heavy Rain,22.82
13123309183_12686752256_0,tertiary,5,5,1,0,Heavy Rain,27.63
13130934754_13130934753_0,residential,5,5,1,0,Heavy Rain,25.74
7350755380_7350755379_0,residential,5,5,1,0,Heavy Rain,21.44
5330492070_7485669239_0,residential,5,5,1,0,Heavy Rain,19.67
7271769831_5330492100_0,living_street,5,5,1,0,Heavy Rain,13.04
11257204969_11257204963_0,residential,5,5,1,0,Heavy Rain,20.24
11436717561_1634855285_0,residential,5,5,1,0,Heavy Rain,21.25
13121529489_13121529485_0,residential,5,5,1,0,Heavy Rain,24.79
7466199180_7466199178_0,residential,5,5,1,0,Heavy Rain,21.89
10181924606_7428519619_0,residential,5,5,1,0,Heavy Rain,21.56
11428180719_11428180718_0,residential,5,5,1,0,Heavy Rain,24.41
7385183689_6152333050_0,residential,5,5,1,0,Heavy Rain,19.84
1570455636_11409081741_0,residential,5,5,1,0,Heavy Rain,20.6
1960748964_12001077669_0,secondary,5,5,1,0,Heavy Rain,38.45
5339098127_5339098126_0,living_street,5,5,1,0,Heavy Rain,23.88
2451421971_2451421990_0,residential,5,5,1,0,Heavy Rain,21.74
580300142_10164923647_0,residential,5,5,1,0,Heavy Rain,22.39
7483900571_7483900570_0,residential,5,5,1,0,Heavy Rain,19.83
11458901688_11458901689_0,residential,5,5,1,0,Heavy Rain,23.4
7461904656_7461904657_0,residential,5,5,1,0,Heavy Rain,23.84
595961291_3532285393_0,tertiary,5,5,1,0,Heavy Rain,26.04
12185747748_7451455938_0,residential,5,5,1,0,Heavy Rain,21.5
6144062618_6144062617_0,residential,5,5,1,0,Heavy Rain,24.52
570496175_7090658096_0,tertiary,5,5,1,0,Heavy Rain,20.52
452332436_452332437_0,residential,5,5,1,0,Heavy Rain,22.93
7484790966_373105240_0,tertiary,5,5,1,0,Heavy Rain,23.69
7372791594_7372791593_0,residential,5,5,1,0,Heavy Rain,16.22
7413278969_7413278968_0,residential,5,5,1,0,Heavy Rain,23.79
7451555145_6141864533_0,residential,5,5,1,0,Heavy Rain,26.57
1570467843_9785857865_0,primary,5,5,1,0,Heavy Rain,38.98
569891538_2247665084_0,residential,5,5,1,0,Heavy Rain,27.59
7424847050_7424847047_0,tertiary,5,5,1,0,Heavy Rain,18.14
960490331_1533923506_0,residential,5,5,1,0,Heavy Rain,24.94
1837297545_1837297546_0,secondary,5,5,1,0,Heavy Rain,35.75
599226682_443641448_0,tertiary,5,5,1,0,Heavy Rain,17.17
7885868915_7885868923_0,residential,5,5,1,0,Heavy Rain,22.15
599226657_599226658_0,residential,5,5,1,0,Heavy Rain,23.51
10575940332_7484505601_0,residential,5,5,1,0,Heavy Rain,22.39
3150076288_3150076269_0,residential,5,5,1,0,Heavy Rain,28.14
7260667027_7260667025_0,residential,5,5,1,0,Heavy Rain,21.52
1442998409_10168279052_0,residential,5,5,1,0,Heavy Rain,23.08
7479630561_6914358616_0,residential,5,5,1,0,Heavy Rain,25.27
3530586193_3530585686_0,residential,5,5,1,0,Heavy Rain,21.84
7483900545_7483900544_0,residential,5,5,1,0,Heavy Rain,21.57
7885847682_7885847668_0,residential,5,5,1,0,Heavy Rain,15.0
442437814_442107274_0,primary,5,5,1,0,Heavy Rain,44.7
9988203746_9988203758_0,residential,5,5,1,0,Heavy Rain,22.15
1037979569_3902880558_0,tertiary,5,5,1,0,Heavy Rain,22.61
7266077157_7266077156_0,residential,5,5,1,0,Heavy Rain,26.37
10170824069_442438424_0,tertiary,5,5,1,0,Heavy Rain,20.4
7484505798_7484505794_0,tertiary,5,5,1,0,Heavy Rain,27.76
7478132654_7478132650_0,residential,5,5,1,0,Heavy Rain,25.63
7436996411_12218193586_0,residential,5,5,1,0,Heavy Rain,25.48
6145880912_6145880913_0,residential,5,5,1,0,Heavy Rain,21.13
4161879587_4161879585_0,residential,5,5,1,0,Heavy Rain,20.89
2247664074_7402081045_0,residential,5,5,1,0,Heavy Rain,23.01
10208838648_10208838647_0,residential,5,5,1,0,Heavy Rain,16.84
11419519519_7377649286_0,secondary,5,5,1,0,Heavy Rain,37.4
6144133802_2353515584_0,residential,5,5,1,0,Heavy Rain,23.58
3161307742_11025324761_0,residential,5,5,1,0,Heavy Rain,24.39
4511497058_4511497062_0,residential,5,5,1,0,Heavy Rain,22.22
7207641437_7207641459_0,residential,5,5,1,0,Heavy Rain,21.66
1500741749_1317176280_0,residential,5,5,1,0,Heavy Rain,17.87
10091991833_7174855654_0,residential,5,5,1,0,Heavy Rain,20.81
5777267098_1817171325_0,residential,5,5,1,0,Heavy Rain,18.9
7350760113_7138433463_0,residential,5,5,1,0,Heavy Rain,20.96
6144342018_6144342012_0,residential,5,5,1,0,Heavy Rain,16.68
12260393128_6771015004_0,residential,5,5,1,0,Heavy Rain,18.93
736014390_736207514_0,tertiary,5,5,1,0,Heavy Rain,23.97
306620799_306620763_0,residential,5,5,1,0,Heavy Rain,25.59
7354396341_7354396342_0,residential,5,5,1,0,Heavy Rain,23.75
10017667399_10017667396_0,residential,5,5,1,0,Heavy Rain,25.01
7477898562_7477898563_0,residential,5,5,1,0,Heavy Rain,22.04
1371816411_1371816419_0,residential,5,5,1,0,Heavy Rain,22.23
736207387_1420113208_0,residential,5,5,1,0,Heavy Rain,23.11
7457472393_355840241_0,secondary,5,5,1,0,Heavy Rain,36.45
2327843895_13684089774_0,residential,5,5,1,0,Heavy Rain,25.03
7414134148_7261571360_0,residential,5,5,1,0,Heavy Rain,23.8
1507064166_1507064149_0,residential,5,5,1,0,Heavy Rain,24.61
6745690612_6745690607_0,residential,5,5,1,0,Heavy Rain,14.36
599226777_443240062_0,residential,5,5,1,0,Heavy Rain,26.61
3505695763_7484228021_0,residential,5,5,1,0,Heavy Rain,21.29
7090590160_1570466946_0,residential,5,5,1,0,Heavy Rain,19.06
5330485120_5330485116_0,residential,5,5,1,0,Heavy Rain,20.09
1570469244_6180428213_0,residential,5,5,1,0,Heavy Rain,26.19
7305615985_7305615987_0,residential,5,5,1,0,Heavy Rain,27.43
7462011556_7462011557_0,residential,5,5,1,0,Heavy Rain,23.99
11399411531_11399411532_0,residential,5,5,1,0,Heavy Rain,17.94
6130226930_6130226928_0,residential,5,5,1,0,Heavy Rain,26.14
9806069448_9806069459_0,residential,5,5,1,0,Heavy Rain,23.87
13684328548_6901466907_0,residential,5,5,1,0,Heavy Rain,23.63
10151235789_10151235790_0,residential,5,5,1,0,Heavy Rain,25.92
7449639075_3150076316_0,residential,5,5,1,0,Heavy Rain,28.73
306615730_306615643_0,residential,5,5,1,0,Heavy Rain,18.87
10188100397_10188100395_0,residential,5,5,1,0,Heavy Rain,18.41
13806867625_13806867628_0,residential,5,5,1,0,Heavy Rain,21.04
7466199019_7205864970_0,residential,5,5,1,0,Heavy Rain,21.82
5776422872_7328007492_0,tertiary,5,5,1,0,Heavy Rain,20.67
10182340528_6180282180_0,residential,5,5,1,0,Heavy Rain,21.27
1371947713_1371947633_0,residential,5,5,1,0,Heavy Rain,19.11
1508833339_955890138_0,residential,5,5,1,0,Heavy Rain,22.64
4467014460_10181934149_0,residential,5,5,1,0,Heavy Rain,15.99
1438144821_1438144812_0,residential,5,5,1,0,Heavy Rain,23.18
1376981354_7140766803_0,residential,5,5,1,0,Heavy Rain,23.98
11991392937_11991392938_0,residential,5,5,1,0,Heavy Rain,26.02
1570458623_4528702017_0,residential,5,5,1,0,Heavy Rain,23.03
4973437340_4973437338_0,residential,5,5,1,0,Heavy Rain,23.83
5330455169_5330455165_0,residential,5,5,1,0,Heavy Rain,20.16
9805931341_2247667459_0,unclassified,5,5,1,0,Heavy Rain,24.13
2268570133_2268570134_0,residential,5,5,1,0,Heavy Rain,19.58
11422429859_11422429856_0,residential,5,5,1,0,Heavy Rain,19.15
6531980974_442068307_0,residential,5,5,1,0,Heavy Rain,25.67
2247601733_2247601724_0,residential,5,5,1,0,Heavy Rain,19.42
11021465194_6182547032_0,residential,5,5,1,0,Heavy Rain,26.4
10088635257_10088635256_0,residential,5,5,1,0,Heavy Rain,19.23
4458722675_4458722622_0,residential,5,5,1,0,Heavy Rain,23.33
7414090466_7414090463_0,residential,5,5,1,0,Heavy Rain,19.47
7398254471_7398254537_0,tertiary,5,5,1,0,Heavy Rain,26.85
3583594085_1038226478_0,residential,5,5,1,0,Heavy Rain,21.98
454087991_353196737_0,residential,5,5,1,0,Heavy Rain,21.12
1328581919_3530536533_0,residential,5,5,1,0,Heavy Rain,26.03
10088655910_4397411441_0,residential,5,5,1,0,Heavy Rain,21.11
7278807665_7279000374_0,residential,5,5,1,0,Heavy Rain,21.87
5281842542_253448523_0,residential,5,5,1,0,Heavy Rain,15.9
442438146_442438150_0,residential,5,5,1,0,Heavy Rain,18.68
266276707_6567395240_0,tertiary,5,5,1,0,Heavy Rain,22.49
6198946614_6198946615_0,residential,5,5,1,0,Heavy Rain,23.23
12701647186_12701689888_0,residential,5,5,1,0,Heavy Rain,22.86
1500736132_1500741747_0,residential,5,5,1,0,Heavy Rain,15.75
10091255352_514310398_0,residential,5,5,1,0,Heavy Rain,23.35
4204925699_4204925697_0,tertiary,5,5,1,0,Heavy Rain,21.71
1572354963_12969173053_0,residential,5,5,1,0,Heavy Rain,19.49
11934696262_11934696261_0,residential,5,5,1,0,Heavy Rain,25.18
7311630818_11434582329_0,residential,5,5,1,0,Heavy Rain,28.42
7465828137_7465828146_0,residential,5,5,1,0,Heavy Rain,26.02
11399796281_11399796283_0,living_street,5,5,1,0,Heavy Rain,21.99
7279142914_6746702126_0,primary,5,5,1,0,Heavy Rain,37.84
7466389516_7466389524_0,residential,5,5,1,0,Heavy Rain,26.58
306621180_6196261543_0,residential,5,5,1,0,Heavy Rain,22.22
1417340872_3168037978_0,tertiary,5,5,1,0,Heavy Rain,20.94
747667425_7353552279_0,primary,5,5,1,0,Heavy Rain,36.61
11054315281_3910164483_0,residential,5,5,1,0,Heavy Rain,24.24
1563325449_1563326019_0,residential,5,5,1,0,Heavy Rain,24.12
7462344279_10187685290_0,residential,5,5,1,0,Heavy Rain,21.88
442437584_442437550_0,secondary,5,5,1,0,Heavy Rain,38.43
7090590108_7090590101_0,residential,5,5,1,0,Heavy Rain,18.31
7484505559_3881348023_0,residential,5,5,1,0,Heavy Rain,26.31
7465828276_7465828280_0,secondary,5,5,1,0,Heavy Rain,37.92
1563309905_1563314094_0,residential,5,5,1,0,Heavy Rain,24.81
7279256202_7279256203_0,residential,5,5,1,0,Heavy Rain,23.84
1485730738_1485730754_0,residential,5,5,1,0,Heavy Rain,17.85
442438034_442438102_0,residential,5,5,1,0,Heavy Rain,23.78
10091358496_1562810397_0,residential,6,5,1,0,Clear,33.13
1386045449_1386045374_0,residential,6,5,1,0,Clear,29.96
373105238_599226479_0,residential,6,5,1,0,Clear,33.05
11944239447_11944239437_0,residential,6,5,1,0,Clear,35.35
5255625435_599226675_0,residential,6,5,1,0,Clear,28.98
3516525500_3516968836_0,tertiary,6,5,1,0,Clear,28.02
2624372582_7402240161_0,residential,6,5,1,0,Clear,26.89
1533876259_1533876292_0,residential,6,5,1,0,Clear,28.03
11481590502_9806039969_0,residential,6,5,1,0,Clear,29.03
1371947572_1371947807_0,residential,6,5,1,0,Clear,24.06
10731123199_253449681_0,tertiary,6,5,1,0,Clear,35.47
11903564939_6462301370_0,tertiary,6,5,1,0,Clear,32.23
7462251497_7462228275_0,residential,6,5,1,0,Clear,30.32
1188748676_1188748690_0,residential,6,5,1,0,Clear,27.13
7485669243_7239349549_0,residential,6,5,1,0,Clear,23.26
7271139660_7271139662_0,residential,6,5,1,0,Clear,29.08
440673935_7374763363_0,secondary,6,5,1,0,Clear,46.15
421264395_421264394_0,residential,6,5,1,0,Clear,30.88
1338352966_13637055826_0,residential,6,5,1,0,Clear,29.81
2460274442_2460274443_0,residential,6,5,1,0,Clear,35.6
3149560307_3149560301_0,residential,6,5,1,0,Clear,28.92
7414090463_7414090464_0,residential,6,5,1,0,Clear,19.98
9700074501_7452692549_0,residential,6,5,1,0,Clear,28.15
417894263_11140346038_0,residential,6,5,1,0,Clear,32.02
7467028554_6531847396_0,residential,6,5,1,0,Clear,28.98
2230808656_2230808633_0,residential,6,5,1,0,Clear,30.73
11419448879_7452673921_0,residential,6,5,1,0,Clear,33.56
10094873389_10094873388_0,residential,6,5,1,0,Clear,30.62
11395397733_11395397735_0,residential,6,5,1,0,Clear,28.67
7462165789_7462154484_0,residential,6,5,1,0,Clear,31.13
7266079306_13654029920_0,secondary,6,5,1,0,Clear,46.13
2475311098_2475311075_0,residential,6,5,1,0,Clear,33.22
7335062389_7335062362_0,residential,6,5,1,0,Clear,34.46
7485457366_7485457367_0,residential,6,5,1,0,Clear,27.04
5283773702_5283773704_0,residential,6,5,1,0,Clear,26.0
13730579673_7206419688_0,residential,6,5,1,0,Clear,34.69
292566023_13137789988_0,tertiary,6,5,1,0,Clear,34.15
12643236279_12643236258_0,residential,6,5,1,0,Clear,29.97
13673557756_11840492578_0,residential,6,5,1,0,Clear,30.14
1570888197_1570901611_0,residential,6,5,1,0,Clear,30.2
11330988492_11330988491_0,residential,6,5,1,0,Clear,29.24
7271501937_7414267942_0,residential,6,5,1,0,Clear,29.24
6528219616_6528219608_0,residential,6,5,1,0,Clear,28.36
5283773669_7325438247_0,residential,6,5,1,0,Clear,28.15
1570459034_1570459035_0,residential,6,5,1,0,Clear,25.63
2410746124_2410746118_0,residential,6,5,1,0,Clear,32.2
12686525185_12698017370_0,residential,6,5,1,0,Clear,31.14
6410933523_1573008355_0,tertiary,6,5,1,0,Clear,28.88
1371947519_10091991332_0,tertiary,6,5,1,0,Clear,27.3
1338085315_1338085312_0,residential,6,5,1,0,Clear,31.52
7140692658_2139837711_0,residential,6,5,1,0,Clear,31.44
1368801659_1368801669_0,residential,6,5,1,0,Clear,34.81
6894416287_6894416288_0,residential,6,5,1,0,Clear,24.35
6536445673_6536445671_0,residential,6,5,1,0,Clear,28.37
9784623496_7370828888_0,residential,6,5,1,0,Clear,27.97
4467762320_1563309904_0,residential,6,5,1,0,Clear,29.21
13684328565_1507513175_0,residential,6,5,1,0,Clear,29.86
442438109_442438098_0,residential,6,5,1,0,Clear,28.87
11436640384_7350759683_0,residential,6,5,1,0,Clear,32.09
7354401716_568949633_0,tertiary,6,5,1,0,Clear,28.34
7456065751_7211391909_0,residential,6,5,1,0,Clear,32.77
1473871924_1473871954_0,residential,6,5,1,0,Clear,35.11
7138566628_7138566626_0,residential,6,5,1,0,Clear,27.6
938187427_11029990636_0,residential,6,5,1,0,Clear,35.61
7465828187_7465828186_0,residential,6,5,1,0,Clear,32.09
5330659835_5330659837_0,residential,6,5,1,0,Clear,33.51
10081060183_10081060182_0,residential,6,5,1,0,Clear,28.21
9945690331_9945690332_0,residential,6,5,1,0,Clear,28.27
6904653050_6904653051_0,residential,6,5,1,0,Clear,31.68
7482957209_7090654782_0,residential,6,5,1,0,Clear,27.57
2048248822_7398254413_0,residential,6,5,1,0,Clear,27.16
11399633190_11434224137_0,residential,6,5,1,0,Clear,29.14
599226819_11012217626_0,residential,6,5,1,0,Clear,28.33
442438359_5330505044_0,residential,6,5,1,0,Clear,30.39
10174942989_10174942988_0,tertiary,6,5,1,0,Clear,32.28
3069969750_443541970_0,secondary,6,5,1,0,Clear,49.22
12817471768_12817471764_0,residential,6,5,1,0,Clear,35.63
5330536275_7440692318_0,residential,6,5,1,0,Clear,26.68
956712627_442438166_0,residential,6,5,1,0,Clear,30.49
